ID,Game ID,Date,Season,Minute,Opponent,Play Type,Shot Attempt,Shot Distance,Shot Outcome,xG,Number of Passes,Second Chance,Play Context,Location on Field,Outcome,Success,Win Impact,Assist Type,Final Third Entry,Play Speed,Player Involvement,Phase of Match
3690,669,2010-03-21,2010,79,White Eagles,Pass Sequence,No,,,0.0,3,Yes,Fast Break,Left wing close to box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Winger,Late
3691,669,2010-03-21,2010,28,White Eagles,Pass Sequence,No,,,0.0,3,Yes,Open Play,Right wing inside box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Striker,Early
3692,669,2010-03-21,2010,6,White Eagles,Free Kick,Yes,10,On Target,0.52,3,No,Open Play,Left wing outside box,Saved by GK,Yes,2,None,No,Quick Attack,Defender,Early
3693,669,2010-03-21,2010,45,White Eagles,Free Kick,Yes,21,Missed,0.12,1,No,Open Play,Central inside box,Turnover,No,-1,Cutback,Yes,Quick Attack,Defender,Middle
3694,670,2010-03-26,2010,59,Yellow Jackets,Free Kick,Yes,17,Saved by GK,0.28,3,Yes,Fast Break,Left wing inside box,Turnover,No,-1,Cutback,No,Slow Build-up,Midfielder,Middle
3695,670,2010-03-26,2010,60,Yellow Jackets,Pass Sequence,No,,,0.0,7,No,Set Piece,Right wing outside box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Striker,Late
3696,670,2010-03-26,2010,78,Yellow Jackets,Shot Attempt,Yes,15,On Target,0.3,1,No,Set Piece,Left wing outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Defender,Late
3697,670,2010-03-26,2010,74,Yellow Jackets,Shot Attempt,Yes,8,Missed,0.6,2,No,Set Piece,Right wing midfield,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Late
3698,670,2010-03-26,2010,67,Yellow Jackets,Free Kick,Yes,12,Goal,0.4,2,Yes,Fast Break,Left wing outside box,Goal,Yes,3,Cutback,Yes,Slow Build-up,Striker,Late
3699,670,2010-03-26,2010,88,Yellow Jackets,Shot Attempt,Yes,30,On Target,0.09,2,Yes,Set Piece,Central inside box,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Winger,Late
3700,671,2010-04-02,2010,44,Maroon Stallions,Counterattack,Yes,20,Saved by GK,0.12,3,No,Set Piece,Left wing midfield,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Middle
3701,671,2010-04-02,2010,41,Maroon Stallions,Pass Sequence,No,,,0.0,4,Yes,Set Piece,Central midfield,Retained Possession,Yes,1,None,Yes,Slow Build-up,Midfielder,Middle
3702,671,2010-04-02,2010,72,Maroon Stallions,Pass Sequence,No,,,0.0,4,No,Set Piece,Right wing midfield,Retained Possession,Yes,1,None,Yes,Slow Build-up,Defender,Late
3703,671,2010-04-02,2010,62,Maroon Stallions,Free Kick,Yes,5,Saved by GK,0.51,1,Yes,Fast Break,Right wing close to box,Turnover,No,-1,Cross,No,Slow Build-up,Defender,Late
3704,671,2010-04-02,2010,79,Maroon Stallions,Free Kick,Yes,27,On Target,0.17,2,Yes,Open Play,Left wing midfield,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Midfielder,Late
3705,671,2010-04-02,2010,53,Maroon Stallions,Free Kick,Yes,28,Saved by GK,0.16,3,No,Open Play,Central midfield,Turnover,No,-1,Cross,No,Quick Attack,Striker,Middle
3706,672,2010-04-06,2010,2,Navy Seals,Counterattack,Yes,9,Saved by GK,0.44,3,No,Set Piece,Central inside box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Winger,Early
3707,672,2010-04-06,2010,73,Navy Seals,Free Kick,Yes,19,Goal,0.33,1,No,Set Piece,Right wing inside box,Goal,Yes,3,Cross,No,Slow Build-up,Winger,Late
3708,672,2010-04-06,2010,14,Navy Seals,Counterattack,Yes,8,Saved by GK,0.51,1,Yes,Open Play,Left wing inside box,Turnover,No,-1,Cutback,Yes,Quick Attack,Striker,Early
3709,672,2010-04-06,2010,87,Navy Seals,Corner,Yes,10,Goal,0.51,2,No,Open Play,Right wing inside box,Goal,Yes,3,Cutback,No,Slow Build-up,Defender,Late
3710,672,2010-04-06,2010,77,Navy Seals,Pass Sequence,No,,,0.0,1,Yes,Fast Break,Left wing inside box,Retained Possession,Yes,1,Cross,Yes,Quick Attack,Winger,Late
3711,673,2010-04-11,2010,39,Forest Rangers,Pass Sequence,No,,,0.0,5,Yes,Set Piece,Right wing close to box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Midfielder,Middle
3712,673,2010-04-11,2010,60,Forest Rangers,Free Kick,Yes,21,Saved by GK,0.2,1,Yes,Set Piece,Left wing midfield,Turnover,No,-1,Cross,Yes,Quick Attack,Winger,Late
3713,673,2010-04-11,2010,56,Forest Rangers,Corner,Yes,14,Missed,0.11,3,No,Set Piece,Right wing outside box,Turnover,No,-1,Through Ball,No,Slow Build-up,Striker,Middle
3714,673,2010-04-11,2010,54,Forest Rangers,Counterattack,Yes,23,On Target,0.06,2,No,Open Play,Central inside box,Saved by GK,Yes,2,Cross,Yes,Slow Build-up,Striker,Middle
3715,673,2010-04-11,2010,82,Forest Rangers,Free Kick,Yes,12,Missed,0.29,2,Yes,Open Play,Right wing inside box,Turnover,No,-1,Through Ball,No,Slow Build-up,Winger,Late
3716,674,2010-04-15,2010,9,Thunder FC,Counterattack,Yes,26,Goal,0.08,3,No,Fast Break,Central midfield,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Winger,Early
3717,674,2010-04-15,2010,39,Thunder FC,Pass Sequence,No,,,0.0,2,Yes,Fast Break,Right wing midfield,Retained Possession,Yes,1,None,No,Quick Attack,Winger,Middle
3718,674,2010-04-15,2010,28,Thunder FC,Shot Attempt,Yes,25,On Target,0.17,2,No,Open Play,Right wing midfield,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Striker,Early
3719,674,2010-04-15,2010,32,Thunder FC,Corner,Yes,14,Saved by GK,0.34,1,Yes,Fast Break,Right wing inside box,Goal,No,3,Through Ball,No,Quick Attack,Winger,Middle
3720,674,2010-04-15,2010,3,Thunder FC,Shot Attempt,Yes,27,Missed,0.15,1,No,Fast Break,Right wing outside box,Turnover,No,-1,Cutback,No,Slow Build-up,Striker,Early
3721,674,2010-04-15,2010,17,Thunder FC,Pass Sequence,No,,,0.0,7,Yes,Fast Break,Right wing close to box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Winger,Early
3722,675,2010-04-24,2010,28,Phoenix United,Free Kick,Yes,9,On Target,0.47,1,Yes,Open Play,Right wing outside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Midfielder,Early
3723,675,2010-04-24,2010,77,Phoenix United,Shot Attempt,Yes,13,Missed,0.26,3,No,Set Piece,Right wing close to box,Turnover,No,-1,None,Yes,Quick Attack,Midfielder,Late
3724,675,2010-04-24,2010,14,Phoenix United,Corner,Yes,16,Goal,0.39,3,No,Open Play,Central inside box,Goal,Yes,3,Cutback,Yes,Quick Attack,Striker,Early
3725,675,2010-04-24,2010,31,Phoenix United,Shot Attempt,Yes,25,Missed,0.19,3,Yes,Set Piece,Left wing inside box,Turnover,No,-1,None,No,Slow Build-up,Winger,Middle
3726,675,2010-04-24,2010,45,Phoenix United,Free Kick,Yes,9,On Target,0.58,2,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Winger,Middle
3727,675,2010-04-24,2010,27,Phoenix United,Pass Sequence,No,,,0.0,1,No,Open Play,Right wing midfield,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Midfielder,Early
3728,676,2010-05-14,2010,87,Storm Rovers,Corner,Yes,15,Saved by GK,0.15,3,Yes,Fast Break,Left wing midfield,Turnover,No,-1,None,Yes,Slow Build-up,Winger,Late
3729,676,2010-05-14,2010,81,Storm Rovers,Corner,Yes,29,On Target,0.11,3,Yes,Set Piece,Right wing inside box,Saved by GK,Yes,2,Cutback,No,Quick Attack,Winger,Late
3730,676,2010-05-14,2010,87,Storm Rovers,Free Kick,Yes,25,Saved by GK,0.05,1,Yes,Set Piece,Central outside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Striker,Late
3731,676,2010-05-14,2010,75,Storm Rovers,Corner,Yes,6,Missed,0.41,2,Yes,Open Play,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Winger,Late
3732,676,2010-05-14,2010,27,Storm Rovers,Corner,Yes,5,Saved by GK,0.65,3,No,Set Piece,Left wing midfield,Turnover,No,-1,Cross,Yes,Quick Attack,Winger,Early
3733,677,2010-05-17,2010,35,Eagle City,Pass Sequence,No,,,0.0,8,Yes,Fast Break,Central outside box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Striker,Middle
3734,677,2010-05-17,2010,9,Eagle City,Counterattack,Yes,6,Missed,0.63,2,Yes,Fast Break,Right wing close to box,Turnover,No,-1,None,No,Slow Build-up,Midfielder,Early
3735,677,2010-05-17,2010,56,Eagle City,Pass Sequence,No,,,0.0,7,No,Fast Break,Central midfield,Retained Possession,Yes,1,Cutback,No,Quick Attack,Striker,Middle
3736,677,2010-05-17,2010,63,Eagle City,Corner,Yes,12,On Target,0.15,2,No,Set Piece,Left wing inside box,Saved by GK,Yes,2,None,Yes,Quick Attack,Midfielder,Late
3737,677,2010-05-17,2010,2,Eagle City,Pass Sequence,No,,,0.0,2,No,Open Play,Right wing close to box,Retained Possession,Yes,1,Cross,Yes,Quick Attack,Winger,Early
3738,677,2010-05-17,2010,21,Eagle City,Corner,Yes,6,Goal,0.65,2,No,Open Play,Central midfield,Goal,Yes,3,Through Ball,No,Quick Attack,Striker,Early
3739,678,2010-05-20,2010,4,Lightning Athletic,Shot Attempt,Yes,9,Missed,0.43,2,Yes,Open Play,Left wing inside box,Turnover,No,-1,Cutback,No,Slow Build-up,Winger,Early
3740,678,2010-05-20,2010,61,Lightning Athletic,Pass Sequence,No,,,0.0,1,No,Open Play,Central midfield,Retained Possession,Yes,1,None,No,Slow Build-up,Midfielder,Late
3741,678,2010-05-20,2010,63,Lightning Athletic,Free Kick,Yes,21,Missed,0.06,1,Yes,Open Play,Central inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Late
3742,678,2010-05-20,2010,61,Lightning Athletic,Corner,Yes,30,Goal,0.16,3,Yes,Set Piece,Central inside box,Goal,Yes,3,Cutback,No,Slow Build-up,Defender,Late
3743,678,2010-05-20,2010,82,Lightning Athletic,Free Kick,Yes,28,On Target,0.13,2,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,None,Yes,Quick Attack,Defender,Late
3744,678,2010-05-20,2010,81,Lightning Athletic,Free Kick,Yes,28,On Target,0.14,3,No,Set Piece,Left wing close to box,Saved by GK,Yes,2,None,Yes,Quick Attack,Defender,Late
3745,679,2010-05-24,2010,70,Firestorm FC,Free Kick,Yes,15,Missed,0.17,1,Yes,Set Piece,Right wing outside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Midfielder,Late
3746,679,2010-05-24,2010,4,Firestorm FC,Shot Attempt,Yes,24,Missed,0.05,2,Yes,Open Play,Central inside box,Turnover,No,-1,Cross,No,Slow Build-up,Winger,Early
3747,679,2010-05-24,2010,44,Firestorm FC,Shot Attempt,Yes,19,On Target,0.16,3,No,Set Piece,Central outside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Winger,Middle
3748,679,2010-05-24,2010,11,Firestorm FC,Pass Sequence,No,,,0.0,8,Yes,Fast Break,Left wing outside box,Retained Possession,Yes,1,None,Yes,Slow Build-up,Midfielder,Early
3749,679,2010-05-24,2010,12,Firestorm FC,Free Kick,Yes,30,Missed,0.2,1,Yes,Open Play,Right wing midfield,Turnover,No,-1,None,No,Quick Attack,Defender,Early
3750,679,2010-05-24,2010,89,Firestorm FC,Pass Sequence,No,,,0.0,2,Yes,Set Piece,Right wing midfield,Retained Possession,Yes,1,None,No,Slow Build-up,Midfielder,Late
3751,680,2010-05-31,2010,51,Crimson Wolves,Shot Attempt,Yes,26,Saved by GK,0.19,1,Yes,Open Play,Left wing inside box,Saved by GK,Yes,2,None,No,Quick Attack,Striker,Middle
3752,680,2010-05-31,2010,73,Crimson Wolves,Corner,Yes,8,Saved by GK,0.7,2,Yes,Set Piece,Left wing inside box,Goal,No,3,Cutback,Yes,Slow Build-up,Defender,Late
3753,680,2010-05-31,2010,26,Crimson Wolves,Free Kick,Yes,8,Goal,0.4,1,No,Fast Break,Central midfield,Goal,Yes,3,Through Ball,No,Slow Build-up,Winger,Early
3754,680,2010-05-31,2010,13,Crimson Wolves,Shot Attempt,Yes,20,Missed,0.2,3,No,Set Piece,Right wing midfield,Turnover,No,-1,Cutback,Yes,Slow Build-up,Winger,Early
3755,680,2010-05-31,2010,24,Crimson Wolves,Shot Attempt,Yes,10,On Target,0.54,2,No,Fast Break,Left wing midfield,Saved by GK,Yes,2,Cross,No,Quick Attack,Defender,Early
3756,681,2008-09-06,2009,63,Thunder FC,Free Kick,Yes,9,On Target,0.62,2,Yes,Fast Break,Central outside box,Saved by GK,Yes,2,Cutback,No,Quick Attack,Midfielder,Late
3757,681,2008-09-06,2009,65,Thunder FC,Shot Attempt,Yes,7,Saved by GK,0.44,3,Yes,Set Piece,Left wing inside box,Goal,No,3,Cutback,No,Slow Build-up,Striker,Late
3758,681,2008-09-06,2009,85,Thunder FC,Counterattack,Yes,5,Goal,0.51,1,Yes,Set Piece,Left wing outside box,Goal,Yes,3,Cutback,Yes,Slow Build-up,Midfielder,Late
3759,681,2008-09-06,2009,42,Thunder FC,Free Kick,Yes,21,Goal,0.15,3,No,Set Piece,Left wing close to box,Goal,Yes,3,Cross,No,Slow Build-up,Midfielder,Middle
3760,681,2008-09-06,2009,38,Thunder FC,Shot Attempt,Yes,8,Saved by GK,0.54,1,Yes,Fast Break,Left wing midfield,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Winger,Middle
3761,681,2008-09-06,2009,64,Thunder FC,Shot Attempt,Yes,9,Missed,0.44,3,Yes,Fast Break,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Late
3762,682,2008-09-21,2009,54,Phoenix United,Counterattack,Yes,22,Goal,0.13,2,No,Fast Break,Left wing inside box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Defender,Middle
3763,682,2008-09-21,2009,27,Phoenix United,Counterattack,Yes,8,Missed,0.5,1,Yes,Fast Break,Right wing midfield,Turnover,No,-1,Through Ball,No,Slow Build-up,Midfielder,Early
3764,682,2008-09-21,2009,35,Phoenix United,Pass Sequence,No,,,0.0,5,Yes,Fast Break,Left wing midfield,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Defender,Middle
3765,682,2008-09-21,2009,44,Phoenix United,Counterattack,Yes,29,Missed,0.1,3,No,Fast Break,Right wing outside box,Turnover,No,-1,None,No,Quick Attack,Striker,Middle
3766,682,2008-09-21,2009,62,Phoenix United,Shot Attempt,Yes,7,Saved by GK,0.43,2,Yes,Fast Break,Right wing midfield,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Striker,Late
3767,683,2008-09-22,2009,1,Storm Rovers,Pass Sequence,No,,,0.0,6,No,Set Piece,Right wing close to box,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Defender,Early
3768,683,2008-09-22,2009,54,Storm Rovers,Shot Attempt,Yes,22,Saved by GK,0.13,1,Yes,Fast Break,Right wing close to box,Turnover,No,-1,None,Yes,Slow Build-up,Defender,Middle
3769,683,2008-09-22,2009,6,Storm Rovers,Free Kick,Yes,22,Missed,0.08,3,No,Fast Break,Left wing inside box,Turnover,No,-1,Cross,No,Slow Build-up,Midfielder,Early
3770,683,2008-09-22,2009,37,Storm Rovers,Corner,Yes,22,Goal,0.11,1,Yes,Set Piece,Left wing outside box,Goal,Yes,3,Cutback,Yes,Slow Build-up,Defender,Middle
3771,683,2008-09-22,2009,90,Storm Rovers,Shot Attempt,Yes,14,Saved by GK,0.13,2,Yes,Open Play,Right wing close to box,Goal,No,3,None,Yes,Slow Build-up,Defender,Late
3772,683,2008-09-22,2009,29,Storm Rovers,Corner,Yes,25,Goal,0.14,3,Yes,Set Piece,Right wing midfield,Goal,Yes,3,Cutback,No,Quick Attack,Striker,Early
3773,684,2008-09-24,2009,59,Eagle City,Free Kick,Yes,7,Missed,0.67,2,Yes,Set Piece,Central midfield,Turnover,No,-1,Cutback,Yes,Quick Attack,Striker,Middle
3774,684,2008-09-24,2009,88,Eagle City,Free Kick,Yes,14,On Target,0.25,2,Yes,Fast Break,Central inside box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Midfielder,Late
3775,684,2008-09-24,2009,73,Eagle City,Pass Sequence,No,,,0.0,7,No,Open Play,Left wing close to box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Striker,Late
3776,684,2008-09-24,2009,20,Eagle City,Corner,Yes,12,Saved by GK,0.23,2,Yes,Set Piece,Right wing close to box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Midfielder,Early
3777,684,2008-09-24,2009,31,Eagle City,Corner,Yes,17,On Target,0.23,2,Yes,Open Play,Right wing midfield,Saved by GK,Yes,2,None,No,Quick Attack,Striker,Middle
3778,685,2008-10-16,2009,1,Lightning Athletic,Counterattack,Yes,5,Goal,0.5,1,No,Fast Break,Left wing inside box,Goal,Yes,3,Through Ball,No,Quick Attack,Midfielder,Early
3779,685,2008-10-16,2009,7,Lightning Athletic,Counterattack,Yes,5,Saved by GK,0.42,3,Yes,Set Piece,Left wing close to box,Turnover,No,-1,Cross,Yes,Slow Build-up,Defender,Early
3780,685,2008-10-16,2009,83,Lightning Athletic,Free Kick,Yes,10,Goal,0.51,1,No,Fast Break,Central outside box,Goal,Yes,3,None,No,Quick Attack,Midfielder,Late
3781,685,2008-10-16,2009,59,Lightning Athletic,Counterattack,Yes,24,Missed,0.17,3,No,Open Play,Right wing close to box,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Midfielder,Middle
3782,685,2008-10-16,2009,40,Lightning Athletic,Corner,Yes,10,Saved by GK,0.46,3,No,Fast Break,Right wing close to box,Retained Possession,Yes,1,Cutback,No,Quick Attack,Striker,Middle
3783,686,2008-10-22,2009,30,Firestorm FC,Counterattack,Yes,16,On Target,0.35,3,No,Set Piece,Left wing inside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Midfielder,Early
3784,686,2008-10-22,2009,83,Firestorm FC,Corner,Yes,24,Goal,0.18,1,Yes,Set Piece,Right wing outside box,Goal,Yes,3,Through Ball,No,Quick Attack,Striker,Late
3785,686,2008-10-22,2009,90,Firestorm FC,Counterattack,Yes,23,Saved by GK,0.06,3,Yes,Fast Break,Left wing close to box,Retained Possession,Yes,1,None,No,Slow Build-up,Winger,Late
3786,686,2008-10-22,2009,81,Firestorm FC,Counterattack,Yes,25,Goal,0.08,3,Yes,Set Piece,Right wing outside box,Goal,Yes,3,Cutback,Yes,Quick Attack,Striker,Late
3787,686,2008-10-22,2009,61,Firestorm FC,Counterattack,Yes,21,On Target,0.1,3,No,Fast Break,Left wing midfield,Saved by GK,Yes,2,Cutback,No,Quick Attack,Striker,Late
3788,687,2008-10-24,2009,54,Crimson Wolves,Counterattack,Yes,22,Saved by GK,0.1,3,Yes,Set Piece,Right wing close to box,Turnover,No,-1,None,Yes,Quick Attack,Winger,Middle
3789,687,2008-10-24,2009,59,Crimson Wolves,Pass Sequence,No,,,0.0,2,No,Set Piece,Left wing outside box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Midfielder,Middle
3790,687,2008-10-24,2009,85,Crimson Wolves,Corner,Yes,9,On Target,0.5,3,No,Fast Break,Central midfield,Saved by GK,Yes,2,None,No,Slow Build-up,Striker,Late
3791,687,2008-10-24,2009,1,Crimson Wolves,Pass Sequence,No,,,0.0,6,Yes,Open Play,Left wing outside box,Retained Possession,Yes,1,Through Ball,Yes,Slow Build-up,Midfielder,Early
3792,687,2008-10-24,2009,38,Crimson Wolves,Corner,Yes,25,On Target,0.17,3,Yes,Open Play,Left wing inside box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Defender,Middle
3793,688,2008-10-27,2009,18,Golden Lions,Shot Attempt,Yes,27,On Target,0.17,1,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,Cross,No,Slow Build-up,Defender,Early
3794,688,2008-10-27,2009,37,Golden Lions,Free Kick,Yes,17,Missed,0.39,1,Yes,Set Piece,Left wing midfield,Turnover,No,-1,Cross,Yes,Quick Attack,Striker,Middle
3795,688,2008-10-27,2009,5,Golden Lions,Free Kick,Yes,12,On Target,0.29,2,Yes,Fast Break,Central inside box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Midfielder,Early
3796,688,2008-10-27,2009,21,Golden Lions,Counterattack,Yes,5,On Target,0.63,3,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,Cross,Yes,Slow Build-up,Midfielder,Early
3797,688,2008-10-27,2009,65,Golden Lions,Free Kick,Yes,17,On Target,0.39,2,No,Set Piece,Left wing inside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Defender,Late
3798,688,2008-10-27,2009,70,Golden Lions,Shot Attempt,Yes,5,Saved by GK,0.63,2,No,Fast Break,Left wing inside box,Saved by GK,Yes,2,Cutback,No,Quick Attack,Midfielder,Late
3799,689,2008-11-04,2009,7,Silver Hawks,Pass Sequence,No,,,0.0,3,No,Set Piece,Right wing inside box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Midfielder,Early
3800,689,2008-11-04,2009,31,Silver Hawks,Shot Attempt,Yes,19,On Target,0.14,2,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,None,No,Quick Attack,Winger,Middle
3801,689,2008-11-04,2009,48,Silver Hawks,Pass Sequence,No,,,0.0,6,No,Open Play,Left wing outside box,Retained Possession,Yes,1,Through Ball,Yes,Slow Build-up,Winger,Middle
3802,689,2008-11-04,2009,84,Silver Hawks,Pass Sequence,No,,,0.0,2,Yes,Fast Break,Central midfield,Retained Possession,Yes,1,None,Yes,Slow Build-up,Winger,Late
3803,689,2008-11-04,2009,84,Silver Hawks,Corner,Yes,16,On Target,0.27,1,Yes,Fast Break,Right wing midfield,Saved by GK,Yes,2,None,Yes,Quick Attack,Midfielder,Late
3804,690,2008-11-09,2009,10,Blue Sharks,Corner,Yes,26,Saved by GK,0.18,2,Yes,Open Play,Right wing midfield,Goal,No,3,None,No,Slow Build-up,Defender,Early
3805,690,2008-11-09,2009,38,Blue Sharks,Counterattack,Yes,17,Goal,0.35,3,Yes,Fast Break,Right wing midfield,Goal,Yes,3,Cutback,Yes,Slow Build-up,Striker,Middle
3806,690,2008-11-09,2009,34,Blue Sharks,Counterattack,Yes,26,Saved by GK,0.14,2,No,Set Piece,Left wing close to box,Turnover,No,-1,Cutback,No,Slow Build-up,Midfielder,Middle
3807,690,2008-11-09,2009,65,Blue Sharks,Free Kick,Yes,7,Saved by GK,0.59,1,No,Set Piece,Central midfield,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Midfielder,Late
3808,690,2008-11-09,2009,11,Blue Sharks,Corner,Yes,18,On Target,0.15,1,No,Fast Break,Central inside box,Saved by GK,Yes,2,None,No,Quick Attack,Striker,Early
3809,690,2008-11-09,2009,18,Blue Sharks,Free Kick,Yes,5,On Target,0.5,2,No,Open Play,Left wing inside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Defender,Early
3810,691,2008-11-22,2009,74,Green Dragons,Shot Attempt,Yes,16,Goal,0.29,2,Yes,Open Play,Central inside box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Midfielder,Late
3811,691,2008-11-22,2009,14,Green Dragons,Corner,Yes,27,Missed,0.1,2,Yes,Open Play,Left wing outside box,Turnover,No,-1,Cutback,No,Quick Attack,Midfielder,Early
3812,691,2008-11-22,2009,23,Green Dragons,Shot Attempt,Yes,27,Goal,0.19,1,No,Set Piece,Right wing outside box,Goal,Yes,3,Through Ball,Yes,Quick Attack,Defender,Early
3813,691,2008-11-22,2009,23,Green Dragons,Free Kick,Yes,13,Missed,0.2,2,Yes,Fast Break,Central midfield,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Early
3814,691,2008-11-22,2009,20,Green Dragons,Counterattack,Yes,8,Saved by GK,0.48,1,Yes,Fast Break,Central outside box,Goal,No,3,Through Ball,Yes,Slow Build-up,Defender,Early
3815,691,2008-11-22,2009,30,Green Dragons,Shot Attempt,Yes,13,Missed,0.16,3,No,Open Play,Left wing inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Early
3816,692,2008-11-24,2009,36,Purple Panthers,Pass Sequence,No,,,0.0,7,Yes,Fast Break,Right wing midfield,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Winger,Middle
3817,692,2008-11-24,2009,20,Purple Panthers,Pass Sequence,No,,,0.0,6,Yes,Set Piece,Right wing close to box,Retained Possession,Yes,1,Cross,No,Quick Attack,Defender,Early
3818,692,2008-11-24,2009,17,Purple Panthers,Counterattack,Yes,26,Saved by GK,0.19,2,Yes,Set Piece,Right wing close to box,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Striker,Early
